article_id,entity,label,dataset,cui,preferred_name,rootSource,semantic_types
PMC8227498,quantitative mrna expression analysis,TEST,PMC,C5884297,"Oncology (urothelial), mRNA expression profiling by real-time quantitative PCR of MDK, HOXA13, CDC2, IGFBP5, and CXCR2 in combination with droplet digital PCR (ddPCR) analysis of 6 single-nucleotide polymorphisms (SNPs) of genes TERT and FGFR3, urine, algorithm reported as a risk score for urothelial carcinoma",CPT,Diagnostic Procedure
PMC8227498,the current data,TEST,PMC,C1716609,Can recall current season:Find:Pt:^Patient:Ord:MDS,LNC,Clinical Attribute
PMC8227498,two antiproliferative agents,TREATMENT,PMC,,,,
PMC8227498,eol and,TREATMENT,PMC,C3883822,"EOL-1 protein, C elegans",MSH,"Amino Acid, Peptide, or Protein"
PMC8227498,therapeutic treatments,TREATMENT,PMC,C0032202,Therapeutic plateletpheresis,MTH,Therapeutic or Preventive Procedure
PMC8227498,potentiating agents,TREATMENT,PMC,C3544186,Exposure to potentially toxic agent,MDR,Injury or Poisoning
PMC8227498,conventional therapy,TREATMENT,PMC,C2945704,Conventional Treatment,MTH,Therapeutic or Preventive Procedure
PMC8227498,human pancreatic cancer,PROBLEM,PMC,C4286572,"IVD Panels, Human Genetics, Cancer, Familial, Pancreatic, Mutation",UMD,Medical Device
PMC8227498,this study,TEST,PMC,C3172868,Was this on a farm:Find:Pt:^Patient:Nom:PEG Study,LNC,Clinical Attribute
PMC8227498,eol fromg,TEST,PMC,,,,
PMC8227498,atroviridisin,TREATMENT,PMC,,,,
PMC8227498,panc1 cells,PROBLEM,PMC,,,,
PMC8227498,ldh,TEST,PMC,C0022917,Lactate Dehydrogenase,MTH,"Amino Acid, Peptide, or Protein, Enzyme"
PMC8227498,mmp,TREATMENT,PMC,C0919336,MMP gene,MTH,Gene or Genome
PMC8227498,apoptosis,PROBLEM,PMC,C0162638,Apoptosis,MTH,Cell Function
PMC8227498,cell cycle arrest,PROBLEM,PMC,C1155873,Cell Cycle Arrest,MTH,Cell Function
PMC8227498,the s phase,TEST,PMC,C0080129,S Phase,MSH,Temporal Concept
PMC8227498,the mrna expression analyses,TEST,PMC,C4537676,multianalyte assays with algorithmic analyses for oncology with real-time RT-PCR mRNA expression analysis,MEDCIN,Laboratory Procedure
PMC8227498,this study,TEST,PMC,C3172868,Was this on a farm:Find:Pt:^Patient:Nom:PEG Study,LNC,Clinical Attribute
PMC8227498,2dg,TREATMENT,PMC,C3530018,cypate-2DG,MSH,"Organic Chemical, Pharmacologic Substance"
PMC8227498,promoting panc1 cell death,PROBLEM,PMC,,,,
PMC6817490,intraabdominalclostridium perfringens,PROBLEM,PMC,,,,
PMC6817490,liver infection,PROBLEM,PMC,C1112211,Hepatic Infection,MTH,Disease or Syndrome
PMC6817490,immunodeficiency,PROBLEM,PMC,C0021051,Immunologic Deficiency Syndromes,MTH,Disease or Syndrome
PMC6817490,various factors,PROBLEM,PMC,,,,
PMC6817490,cancer,PROBLEM,PMC,C0998265,Cancer <Cancridae>,MTH,Eukaryote
PMC6817490,diabetes mellitus,PROBLEM,PMC,C0011849,Diabetes Mellitus,MTH,Disease or Syndrome
PMC6817490,organ transplantation,TREATMENT,PMC,C0029216,Organ Transplantation,MTH,Therapeutic or Preventive Procedure
PMC6817490,grampositive bacilli,PROBLEM,PMC,,,,
PMC6817490,septicemia,PROBLEM,PMC,C0036690,Septicemia,MTH,Disease or Syndrome
PMC6817490,gasforming liver damage,PROBLEM,PMC,,,,
PMC6817490,intravascular hemolysis,PROBLEM,PMC,C0235574,Intravascular hemolysis,MTH,Finding
PMC6817490,the episode,PROBLEM,PMC,C0332189,Episode of,MTH,Temporal Concept
PMC6817490,a high mortality rate,PROBLEM,PMC,,,,
PMC6817490,infection,PROBLEM,PMC,C3714514,Infection,MTH,Pathologic Function
PMC6817490,common bile duct stenting,TREATMENT,PMC,C5441365,Common bile duct sphincterotomy and stenting,CCSR_ICD10PCS,Therapeutic or Preventive Procedure
PMC6817490,obstructive jaundice,PROBLEM,PMC,C0022354,"Jaundice, Obstructive",MTH,Disease or Syndrome
PMC6817490,unresectable pancreatic cancer,PROBLEM,PMC,C0854776,Pancreatic carcinoma non-resectable,MDR,Neoplastic Process
PMC6817490,abdominal computed tomography ct,TEST,PMC,C3171951,Deprecated PhenX measure - computed tomography (CT) of the abdominal organs,MTH,Clinical Attribute
PMC6817490,gascontaining lesions in the liver,PROBLEM,PMC,,,,
PMC6817490,blood culture,TEST,PMC,C0200949,Blood culture,MTH,Laboratory Procedure
PMC6817490,admission,TEST,PMC,C0184666,Hospital admission,MTH,Health Care Activity
PMC6817490,clostridium perfringensliver infection,PROBLEM,PMC,,,,
PMC6817490,a severe prognosis,PROBLEM,PMC,,,,
PMC6817490,effective treatment,TREATMENT,PMC,C0510269,Discuss effective and ineffective methods of prior treatment,NIC,Health Care Activity
PMC6817490,clostridium perfringensliver infection,PROBLEM,PMC,,,,
PMC6817490,a severe prognosis,PROBLEM,PMC,,,,
PMC6817490,effective treatment,TREATMENT,PMC,C0510269,Discuss effective and ineffective methods of prior treatment,NIC,Health Care Activity
PMC6320463,seronegative autoimmune pancreatitis,PROBLEM,PMC,,,,
PMC6320463,a pancreatic focal lesion,PROBLEM,PMC,,,,
PMC6320463,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC6320463,imaging findings,TEST,PMC,C5667469,Imaging Findings Comments,NCI,Intellectual Product
PMC6320463,the endoscopic ultrasoundguided biopsies,TEST,PMC,,,,
PMC6320463,the pancreatic mass,PROBLEM,PMC,C2220607,computed tomography of abdomen: pancreatic mass,MEDCIN,Finding
PMC6320463,malignant cells,PROBLEM,PMC,C0334227,"Tumor cells, malignant",SNOMEDCT_US,Cell
PMC6320463,the pancreatic swelling,PROBLEM,PMC,,,,
PMC6320463,repeat imaging,TEST,PMC,C3476448,"Repeated disturbing memories, thoughts, or images of a stressful experience from the past in the last Mo",LNC,Finding
PMC6320463,aip,PROBLEM,PMC,C1836668,AURKAIP1 gene,MTH,Gene or Genome
PMC6320463,steroids,TREATMENT,PMC,C0038317,Steroids,MTH,"Organic Chemical, Pharmacologic Substance"
PMC6320463,corticosteroid treatment,TREATMENT,PMC,C2095490,corticosteroid injection,MEDCIN,Pharmacologic Substance
PMC6320463,symptoms,PROBLEM,PMC,C1457887,Symptoms,MTH,Sign or Symptom
PMC6320463,laboratory parameters,TEST,PMC,,,,
PMC6320463,a pancreatic mass,PROBLEM,PMC,C0877425,Mass of pancreas,SNOMEDCT_US,Finding
PMC6320463,seronegative aip,PROBLEM,PMC,,,,
PMC6320463,a pancreatic mass,PROBLEM,PMC,C0877425,Mass of pancreas,SNOMEDCT_US,Finding
PMC6320463,aip,PROBLEM,PMC,C1836668,AURKAIP1 gene,MTH,Gene or Genome
PMC6320463,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC6320463,imaging,TEST,PMC,C0079595,Imaging Techniques,MTH,Diagnostic Procedure
PMC6320463,focal aip,PROBLEM,PMC,,,,
PMC6320463,pancreatic malignancy,PROBLEM,PMC,C1328479,Pancreatic Endocrine Carcinoma,MTH,Neoplastic Process
PMC6320463,aip,PROBLEM,PMC,C1836668,AURKAIP1 gene,MTH,Gene or Genome
PMC6320463,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC6320463,their treatment,TREATMENT,PMC,C5447629,A Goal of Palliative Care is to Help People Better Understand Their Treatment Options,NCI,Intellectual Product
PMC8579871,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC8579871,a difficult tumor,PROBLEM,PMC,,,,
PMC8579871,typical symptoms,PROBLEM,PMC,C3272268,Typical Coronary Artery Disease Symptom,NCI,Sign or Symptom
PMC8579871,effective screening methods,TEST,PMC,,,,
PMC8579871,this malignancy,PROBLEM,PMC,,,,
PMC8579871,a low survival rate,PROBLEM,PMC,,,,
PMC8579871,emodin,TREATMENT,PMC,C0013982,Emodin,MSH,"Organic Chemical, Pharmacologic Substance, Biologically Active Substance"
PMC8579871,an economical natural product,TREATMENT,PMC,,,,
PMC8579871,effective treatment,TREATMENT,PMC,C0510269,Discuss effective and ineffective methods of prior treatment,NIC,Health Care Activity
PMC8579871,cancer treatment,TREATMENT,PMC,C0920425,cancer treatment,MEDCIN,Therapeutic or Preventive Procedure
PMC8579871,magnetic nanoparticles,TREATMENT,PMC,C3875909,Magnetic nanoparticle tracer,SNOMEDCT_US,"Indicator, Reagent, or Diagnostic Aid"
PMC8579871,multiplexed imaging,TEST,PMC,C5909513,Multiplexed Tissue Imaging,NCI,Diagnostic Procedure
PMC8579871,targeted therapy,TREATMENT,PMC,C2985566,Targeted Therapy,NCI,Therapeutic or Preventive Procedure
PMC8579871,functional materials,TREATMENT,PMC,C5411076,"X-ray study of swallowing function with contrast material, with videoradiography",CPT,Diagnostic Procedure
PMC8579871,fluorescent dyes,TREATMENT,PMC,C0016320,Fluorescent Dyes,MTH,"Indicator, Reagent, or Diagnostic Aid"
PMC8579871,therapeutic agents,TREATMENT,PMC,C0304231,Therapeutic agent,MTH,Manufactured Object
PMC8579871,this study,TEST,PMC,C3172868,Was this on a farm:Find:Pt:^Patient:Nom:PEG Study,LNC,Clinical Attribute
PMC8579871,a multifunctional theranostic nanoplatform,TREATMENT,PMC,,,,
PMC8579871,pc diagnosis,TEST,PMC,,,,
PMC8579871,treatment,TREATMENT,PMC,C1522326,Treating,MTH,Functional Concept
PMC8579871,this study,TEST,PMC,C3172868,Was this on a farm:Find:Pt:^Patient:Nom:PEG Study,LNC,Clinical Attribute
PMC8579871,emoloaded cy7functionalized pegcoated fe3o4fe3o4pegcy7emo,TREATMENT,PMC,,,,
PMC8579871,hydrodynamic size,PROBLEM,PMC,,,,
PMC8579871,zeta potentials,TEST,PMC,C0597697,Zeta Potential,NCI,Phenomenon or Process
PMC8579871,fe3o4pegcy7emo,TREATMENT,PMC,,,,
PMC8579871,fluorescence imaging,TEST,PMC,C0430876,Fluorescence Imaging,MSH,Diagnostic Procedure
PMC8579871,therapeutic treatment,TREATMENT,PMC,C3525442,Therapeutic radiology treatment planning,CPT,Therapeutic or Preventive Procedure
PMC8579871,fe3o4pegcy7emo nanoparticles,TREATMENT,PMC,,,,
PMC8579871,a core size,TEST,PMC,C4231048,Increase in the ratio between the size of the matrix and the core of the specific granules seen on EM,OMIM,Finding
PMC8579871,fimri properties,TEST,PMC,,,,
PMC8579871,biotransmission electron microscopy,TEST,PMC,,,,
PMC8579871,fe3o4pegcy7emo nanoparticles,TREATMENT,PMC,,,,
PMC8579871,prussian blue staining,TEST,PMC,C1294004,Prussian blue stain method,MTH,Laboratory Procedure
PMC8579871,bxpc3 cells,PROBLEM,PMC,,,,
PMC8579871,a stronger phagocytic ability,PROBLEM,PMC,,,,
PMC8579871,hterthpne cells,TEST,PMC,,,,
PMC8579871,fe3o4pegcy7emo,TREATMENT,PMC,,,,
PMC8579871,bxpc3 cells,TREATMENT,PMC,,,,
PMC8579871,fe3o4peg,TREATMENT,PMC,,,,
PMC8579871,emo,TREATMENT,PMC,C1170250,Emo Cort,MMSL,"Organic Chemical, Pharmacologic Substance"
PMC8579871,the hemolysis experiment,TEST,PMC,,,,
PMC8579871,fe3o4pegcy7emo,TREATMENT,PMC,,,,
PMC8579871,vivo experiments,TEST,PMC,,,,
PMC8579871,in vivo analysis,TEST,PMC,C0412502,In vivo neutron activation analysis,SNOMEDCT_US,Diagnostic Procedure
PMC8579871,fe3o4pegcy7emo,TEST,PMC,,,,
PMC8579871,fimri dualmodal imaging,TEST,PMC,,,,
PMC8579871,targeted therapy,TREATMENT,PMC,C2985566,Targeted Therapy,NCI,Therapeutic or Preventive Procedure
PMC8579871,pancreatic tumor,PROBLEM,PMC,C0030297,Pancreatic Neoplasm,MTH,Neoplastic Process
PMC8579871,fe3o4pegcy7emo,TREATMENT,PMC,,,,
PMC8579871,a potential theranostic nanoplatform,TREATMENT,PMC,,,,
PMC8579871,pc,PROBLEM,PMC,C1418288,PC gene,MTH,Gene or Genome
PMC8579871,fe3o4pegcy7emo,TREATMENT,PMC,,,,
PMC8579871,a potential theranostic nanoplatform,TREATMENT,PMC,,,,
PMC8579871,pc,PROBLEM,PMC,C1418288,PC gene,MTH,Gene or Genome
PMC3672012,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC3672012,the deadliest cancers,PROBLEM,PMC,,,,
PMC3672012,effective treatments,TREATMENT,PMC,C0087113,Treatment Effectiveness,MTH,Qualitative Concept
PMC3672012,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC3672012,the current standardofcare chemotherapy,TREATMENT,PMC,,,,
PMC3672012,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC3672012,treatment,TREATMENT,PMC,C1522326,Treating,MTH,Functional Concept
PMC3672012,pancreatic cancer cells,PROBLEM,PMC,C3824982,Pancreatic acinar cells--Cancer,LCH_NW,Cell
PMC3672012,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC3672012,the,TEST,PMC,C0304113,rose oil,MTH,"Organic Chemical, Pharmacologic Substance"
PMC3672012,the inflammatory response,PROBLEM,PMC,C1155266,Inflammatory Response,NCI,Pathologic Function
PMC3672012,tumorigenesis,PROBLEM,PMC,C0596263,Carcinogenesis,MTH,Neoplastic Process
PMC3672012,gemcitabineinduced nfκb activation,PROBLEM,PMC,,,,
PMC3672012,chemoresistance,PROBLEM,PMC,C4320409,IQANK1 gene,MTH,Gene or Genome
PMC3672012,nfκb suppression,PROBLEM,PMC,,,,
PMC3672012,the novel inhibitor dimethylaminoparthenolide,TREATMENT,PMC,,,,
PMC3672012,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC3672012,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC3672012,dmapt,TREATMENT,PMC,C2001850,LC-1 compound,MSH,Organic Chemical
PMC3672012,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC3672012,a chemoprevention trial,TREATMENT,PMC,,,,
PMC3672012,the mutant,PROBLEM,PMC,C0678941,Gene Mutant,MTH,Gene or Genome
PMC3672012,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC3672012,treatment groups,TREATMENT,PMC,C2095591,discussed food groups,MEDCIN,Health Care Activity
PMC3672012,dmapt,TREATMENT,PMC,C2001850,LC-1 compound,MSH,Organic Chemical
PMC3672012,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC3672012,the combination dmaptgemcitabine,TREATMENT,PMC,,,,
PMC3672012,treatment,TREATMENT,PMC,C1522326,Treating,MTH,Functional Concept
PMC3672012,ill health,PROBLEM,PMC,C2319432,twin sister in ill health,MEDCIN,Finding
PMC3672012,plasma cytokine levels,TEST,PMC,,,,
PMC3672012,a bioplex immunoassay,TEST,PMC,,,,
PMC3672012,statistical tests,TEST,PMC,C0237913,Statistical Test,NCI,Intellectual Product
PMC3672012,logrank test,TEST,PMC,,,,
PMC3672012,anova,TEST,PMC,C1334891,NOVA2 gene,MTH,Gene or Genome
PMC3672012,dunnetts posttest,TEST,PMC,,,,
PMC3672012,studentsttest,TEST,PMC,,,,
PMC3672012,fisher exact test,TEST,PMC,C1708064,Fisher's Exact Test,NCI,Intellectual Product
PMC3672012,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC3672012,the combination dmaptgemcitabine,TREATMENT,PMC,,,,
PMC3672012,median survival,TREATMENT,PMC,C2986586,Median Survival Time,NCI,Temporal Concept
PMC3672012,pancreatic adenocarcinomas,PROBLEM,PMC,C1335302,Pancreatic Ductal Adenocarcinoma,MTH,Neoplastic Process
PMC3672012,the dmaptgemcitabine combination,TREATMENT,PMC,,,,
PMC3672012,significantly decreased tumor size,PROBLEM,PMC,,,,
PMC3672012,metastasis to the liver,PROBLEM,PMC,C3494607,Metastasis to liver from adenocarcinoma,MEDCIN,Neoplastic Process
PMC3672012,significant differences,PROBLEM,PMC,,,,
PMC3672012,premalignant pancreatic lesions,PROBLEM,PMC,,,,
PMC3672012,the treatment groups,TREATMENT,PMC,C2095591,discussed food groups,MEDCIN,Health Care Activity
PMC3672012,tumors,PROBLEM,PMC,C0027651,Neoplasms,MTH,Neoplastic Process
PMC3672012,preneoplasia,PROBLEM,PMC,,,,
PMC3672012,low grade pancreatic lesions,PROBLEM,PMC,,,,
PMC3672012,higher grade lesions,PROBLEM,PMC,,,,
PMC3672012,gemcitabine treatment,TREATMENT,PMC,,,,
PMC3672012,the inflammatory cytokines,TEST,PMC,C5975258,Elevated inflammatory cytokines,OMIM,Finding
PMC3672012,il1β,TEST,PMC,,,,
PMC3672012,il17 in mouse plasma,TEST,PMC,,,,
PMC3672012,dmapt,TREATMENT,PMC,C2001850,LC-1 compound,MSH,Organic Chemical
PMC3672012,dmaptgemcitabine,TREATMENT,PMC,,,,
PMC3672012,the inflammatory,TEST,PMC,C0333348,Inflammatory,NCI,Functional Concept
PMC3672012,monocyte chemotactic protein1,TEST,PMC,,,,
PMC3672012,macrophage inflammatory protein1 beta,TEST,PMC,,,,
PMC3672012,eotaxin,TREATMENT,PMC,C0250604,Eotaxin,MTH,"Amino Acid, Peptide, or Protein, Biologically Active Substance"
PMC3672012,tumor necrosis factoralpha,TEST,PMC,,,,
PMC3672012,nfκb,TEST,PMC,C0663914,IkappaB kinase,MTH,"Amino Acid, Peptide, or Protein, Enzyme"
PMC3672012,further evaluation,TEST,PMC,C2068950,work restrictions decision pending further evaluation,MEDCIN,Finding
PMC3672012,agents,TREATMENT,PMC,C0003451,Antiviral Agents,MTH,Pharmacologic Substance
PMC3672012,dmapt,TREATMENT,PMC,C2001850,LC-1 compound,MSH,Organic Chemical
PMC3672012,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC3672012,treatment,TREATMENT,PMC,C1522326,Treating,MTH,Functional Concept
PMC3672012,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC3672012,further evaluation,TEST,PMC,C2068950,work restrictions decision pending further evaluation,MEDCIN,Finding
PMC3672012,agents,TREATMENT,PMC,C0003451,Antiviral Agents,MTH,Pharmacologic Substance
PMC3672012,dmapt,TREATMENT,PMC,C2001850,LC-1 compound,MSH,Organic Chemical
PMC3672012,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC3672012,treatment,TREATMENT,PMC,C1522326,Treating,MTH,Functional Concept
PMC3672012,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC3672012,survival statistics,TEST,PMC,,,,
PMC3672012,many cancers,PROBLEM,PMC,C3172900,How many full sisters do you have:Num:Pt:^Patient:Qn:Carolina Breast Cancer Study,LNC,Clinical Attribute
PMC3672012,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC3672012,the deadliest diseases,PROBLEM,PMC,,,,
PMC3672012,a very poor survival rate,PROBLEM,PMC,,,,
PMC3672012,effective treatments,TREATMENT,PMC,C0087113,Treatment Effectiveness,MTH,Qualitative Concept
PMC3672012,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC3672012,inheritable risk factors,PROBLEM,PMC,,,,
PMC3672012,premalignant pancreatic lesions,PROBLEM,PMC,,,,
PMC3672012,multiple epidemiologic risk factors,PROBLEM,PMC,,,,
PMC3672012,diabetes mellitus,PROBLEM,PMC,C0011849,Diabetes Mellitus,MTH,Disease or Syndrome
PMC3672012,obesity,PROBLEM,PMC,C0028754,Obesity,MTH,Disease or Syndrome
PMC3672012,earlier surgical intervention,TREATMENT,PMC,,,,
PMC3672012,intervention,TREATMENT,PMC,C1273869,Intervention regimes,MTH,Health Care Activity
PMC3672012,agents,TREATMENT,PMC,C0003451,Antiviral Agents,MTH,Pharmacologic Substance
PMC3672012,the progression of disease,PROBLEM,PMC,C0242656,Disease Progression,MTH,Pathologic Function
PMC3672012,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC3672012,curative treatments,TREATMENT,PMC,C1273390,Curative Therapy,NCI,Therapeutic or Preventive Procedure
PMC3672012,effective treatment strategies,TREATMENT,PMC,C4716841,Strategies to decrease treatment regimen side effects,NOC,Finding
PMC3672012,this study,TEST,PMC,C3172868,Was this on a farm:Find:Pt:^Patient:Nom:PEG Study,LNC,Clinical Attribute
PMC3672012,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC3672012,dmapt,TREATMENT,PMC,C2001850,LC-1 compound,MSH,Organic Chemical
PMC3672012,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC3672012,median survival,TREATMENT,PMC,C2986586,Median Survival Time,NCI,Temporal Concept
PMC3672012,decrease tumor size,PROBLEM,PMC,,,,
PMC3672012,pancreatic tumors,PROBLEM,PMC,C0030297,Pancreatic Neoplasm,MTH,Neoplastic Process
PMC3672012,metastasis to the liver inlslkrasg12d,PROBLEM,PMC,,,,
PMC3672012,further evaluation,TEST,PMC,C2068950,work restrictions decision pending further evaluation,MEDCIN,Finding
PMC3672012,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC3672012,dmapt,TREATMENT,PMC,C2001850,LC-1 compound,MSH,Organic Chemical
PMC3672012,related agents,TREATMENT,PMC,C3653583,HORMONES AND RELATED AGENTS,ATC,"Pharmacologic Substance, Hormone"
PMC3672012,intervention,TREATMENT,PMC,C1273869,Intervention regimes,MTH,Health Care Activity
PMC3672012,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC6350289,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC6350289,physical and psychosocial symptom burden,PROBLEM,PMC,,,,
PMC6350289,this study,TEST,PMC,C3172868,Was this on a farm:Find:Pt:^Patient:Nom:PEG Study,LNC,Clinical Attribute
PMC6350289,palliative care referral,TREATMENT,PMC,C0584096,Referral to palliative care service,SNOMEDCT_US,Health Care Activity
PMC6350289,aggressive cancer care,TREATMENT,PMC,,,,
PMC6350289,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC6350289,a retrospective cohort analysis,TEST,PMC,,,,
PMC6350289,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
